source,author,title,publishedAt,description,urlToImage,url
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Video games in focus at London's V&A exhibition,2018-09-05T13:43:21Z,"Video games take centre-stage in an exhibition at London's V&A Museum that kicks off this week, looking at how the popular leisure activity has been designed and played since the mid-2000s.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300982951&w=1200&r=LYNXNPEE8412X,https://www.reuters.com/article/us-britain-videogames/video-games-in-focus-at-londons-va-exhibition-idUSKCN1LL18V
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 1-Tullow Oil plans to drill first Guyana well in third quarter of 2019,2018-09-05T13:40:39Z,"Tullow Oil plans to drill its first well in the much-watched Guyana offshore basin in the third quarter of next year in its Orinduik licence bordering discoveries by Exxon, a spokesman said on Wednesday.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300982587&w=1200&r=LYNXNPEE8416X,https://www.reuters.com/article/us-tullow-guyana/tullow-oil-plans-to-drill-first-guyana-well-in-third-quarter-of-2019-idUSKCN1LL1UV
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Trump says Congress should pass farm bill with food stamp work requirements,2018-09-05T13:40:30Z,"President Donald Trump on Wednesday said the final massive agriculture bill that the U.S. Congress sends to him to sign into law should have work requirements for people receiving food stamps, the grocery subsidies officially called ""SNAP.""",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300981675&w=1200&r=LYNXNPEE8416R,https://www.reuters.com/article/us-usa-trump-farmbill/trump-says-congress-should-pass-farm-bill-with-food-stamp-work-requirements-idUSKCN1LL1UD
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,OPEC's Barkindo says global trade dispute will hit energy demand,2018-09-05T13:39:51Z,"OPEC Secretary-General Mohammad Barkindo expects global trade disputes to hit energy demand eventually but is hopeful the ""cloud of uncertainty"" will lift soon.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300982416&w=1200&r=LYNXNPEE8416T-OZABS,https://af.reuters.com/article/investingNews/idAFKCN1LL1UL-OZABS
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Brazil prosecutors accuse presidential candidate Alckmin of misconduct - report,2018-09-05T13:39:30Z,"Brazilian prosecutors have formally accused Geraldo Alckmin, a market-friendly presidential candidate, of administrative misconduct and asked judicial authorities to suspend his political rights, a news website reported on Wednesday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300981458&w=1200&r=LYNXNPEE8416Q,https://af.reuters.com/article/worldNews/idAFKCN1LL1U7
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 1-Fox leads $100 mln investment in broadcasting platform Caffeine,2018-09-05T13:39:15Z,Twenty First Century Fox said on Wednesday it led a $100 million funding round in social broadcasting platform Caffeine.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/fox-investment-caffeine/update-1-fox-leads-100-mln-investment-in-broadcasting-platform-caffeine-idUSL3N1VR4GA
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Kremlin says keen on Syria talks with Turkey, France, Germany",2018-09-05T13:36:39Z,"Kremlin aide Yuri Ushakov said on Wednesday that Moscow was keen to see four-way talks with Turkey, France and Germany take place to discuss the Syrian conflict.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-mideast-crisis-syria-kremlin-talks/kremlin-says-keen-on-syria-talks-with-turkey-france-germany-idUSKCN1LL1U1
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,TSX lower ahead of Bank of Canada rate decision,2018-09-05T13:36:17Z,Canada's main stock index fell on Wednesday led by declines in energy stocks which fell in tandem with oil prices and ahead of a Bank of Canada interest rate decision.,https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300981047&w=1200&r=LYNXNPEE840UJ-OCATP,https://ca.reuters.com/article/topNews/idCAKCN1LL1GI-OCATP
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Kremlin says no current plans for future Putin-Trump meeting,2018-09-05T13:35:29Z,Kremlin aide Yuri Ushakov said on Wednesday there were no ongoing preparations for a future meeting between Russian President Vladimir Putin and his U.S. counterpart Donald Trump.,https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300980003&w=1200&r=LYNXNPEE8416E,https://www.reuters.com/article/us-russia-putin-trump-meeting/kremlin-says-no-current-plans-for-future-putin-trump-meeting-idUSKCN1LL1TW
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Kremlin says no current plans for future Putin-Trump meeting,2018-09-05T13:35:29Z,Kremlin aide Yuri Ushakov said on Wednesday there were no ongoing preparations for a future meeting between Russian President Vladimir Putin and his U.S. counterpart Donald Trump.,https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300981043&w=1200&r=LYNXNPEE8416E-OCATP,https://ca.reuters.com/article/topNews/idCAKCN1LL1TW-OCATP
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,CANADA STOCKS-TSX lower ahead of Bank of Canada rate decision,2018-09-05T13:34:55Z,Canada's main stock index fell on Wednesday led by declines in energy stocks which fell in tandem with oil prices and ahead of a Bank of Canada interest rate decision.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/canada-stocks-open/canada-stocks-tsx-lower-ahead-of-bank-of-canada-rate-decision-idUSL3N1VR4I9
"{'name': 'Reuters', 'id': 'reuters'}",John Geddie,Myanmar official says 'totally underestimated' economic impact of Rohingya crisis,2018-09-05T13:27:52Z,"A Myanmar foreign investment official said on Wednesday he ""totally underestimated"" the economic damage of the Rohingya crisis, adding that the outcry over the jailing of two Reuters reporters would also have some impact on his country's reputation.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300977777&w=1200&r=LYNXNPEE8414R,https://af.reuters.com/article/worldNews/idAFKCN1LL1SU
"{'name': 'Reuters', 'id': 'reuters'}",Tiisetso Motsoeneng,Steinhoff's former CEO says not aware of accounting irregularities,2018-09-05T13:27:43Z,"Steinhoff's former chief executive Markus Jooste was not aware of any accounting irregularities when he left the retailer in December, he told a South African parliamentary inquiry on Wednesday which is examining an accounting scandal that rocked the company.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300977646&w=1200&r=LYNXNPEE8414Y-OZABS,https://af.reuters.com/article/investingNews/idAFKCN1LL1SJ-OZABS
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Europe name Casey, Garcia, Poulter and Stenson as Ryder Cup wildcards",2018-09-05T13:27:00Z,"Europe Ryder Cup captain Thomas Bjorn loaded his team with experience when he announced Paul Casey, Sergio Garcia, Ian Poulter and Henrik Stenson as his four wildcards for this month's match against the U.S in Paris.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300978565&w=1200&r=LYNXNPEE8413A,https://www.reuters.com/article/us-golf-rydercup-europe/europe-name-casey-garcia-poulter-and-stenson-as-ryder-cup-wildcards-idUSKCN1LL1RA
"{'name': 'Reuters', 'id': 'reuters'}",John Geddie,Myanmar official says 'totally underestimated' economic impact of Rohingya crisis,2018-09-05T13:25:44Z,"A Myanmar foreign investment official said on Wednesday he ""totally underestimated"" the economic damage of the Rohingya crisis, adding that the outcry over the jailing of two Reuters reporters would also have some impact on his country's reputation.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300976883&w=1200&r=LYNXNPEE8414N,https://in.reuters.com/article/myanmar-rohingya-investment/myanmar-official-says-totally-underestimated-economic-impact-of-rohingya-crisis-idINKCN1LL1QV
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Canadian trade nears balance in July as oil prices rise,2018-09-05T13:24:53Z,"Canada posted its smallest trade deficit in more than one-and-a-half years in July as exports were boosted by higher prices for crude oil, Statistics Canada said on Wednesday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300977944&w=1200&r=LYNXNPEE8414Q-OCATP,https://ca.reuters.com/article/topNews/idCAKCN1LL1SY-OCATP
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Canadian trade nears balance in July as oil prices rise,2018-09-05T13:24:53Z,"Canada posted its smallest trade deficit in more than one-and-a-half years in July as exports were boosted by higher prices for crude oil, Statistics Canada said on Wednesday.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300977951&w=1200&r=LYNXNPEE8414Q-OCABS,https://ca.reuters.com/article/businessNews/idCAKCN1LL1SY-OCABS
"{'name': 'Reuters', 'id': 'reuters'}",Gina Cherelus,New Yorkers strut street style,2018-09-05T13:24:20Z,"New York City is one of the fashion capitals of the world and when it kicks off Fashion Week on September 6 stylists, buyers, fashion enthusiasts and celebrities will be keen to see what has been declared ""in style"" for the fall and winter seasons.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300977941&w=1200&r=LYNXNPEE84127-OCAEN,https://ca.reuters.com/article/entertainmentNews/idCAKCN1LL1P1-OCAEN
"{'name': 'Reuters', 'id': 'reuters'}",Gina Cherelus,New Yorkers strut street style,2018-09-05T13:24:20Z,"New York City is one of the fashion capitals of the world and when it kicks off Fashion Week on September 6 stylists, buyers, fashion enthusiasts and celebrities will be keen to see what has been declared ""in style"" for the fall and winter seasons.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300977049&w=1200&r=LYNXNPEE84127,https://www.reuters.com/article/us-fashion-new-york-streetstyle-widerima/new-yorkers-strut-street-style-idUSKCN1LL1P1
"{'name': 'Reuters', 'id': 'reuters'}",John Geddie,Myanmar official says 'totally underestimated' economic impact of Rohingya crisis,2018-09-05T13:23:34Z,"A Myanmar foreign investment official said on Wednesday he ""totally underestimated"" the economic damage of the Rohingya crisis, adding that the outcry over the jailing of two Reuters reporters would also have some impact on his country's reputation.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300976289&w=1200&r=LYNXNPEE8412W,https://www.reuters.com/article/us-myanmar-rohingya-investment/myanmar-official-says-totally-underestimated-economic-impact-of-rohingya-crisis-idUSKCN1LL1QZ
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Plains All American to review cash distribution for possible increase in Q1 2019,2018-09-05T13:23:12Z,"Plains All American Pipeline expects to review its quarterly cash distribution to investors and possibly increase the distribution as early as the first quarter of 2019, Chief Operating Officer Willie Chiang said at the Barclays CEO Energy-Power Conference on…",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-plains-all-amer-cash/plains-all-american-to-review-cash-distribution-for-possible-increase-in-first-quarter-2019-idUSKCN1LL1T4
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Fox leads $100 million investment in social broadcasting platform Caffeine,2018-09-05T13:21:23Z,Twenty First Century Fox said on Wednesday it led a $100 million funding round in gaming and entertainment broadcasting platform Caffeine.,https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300976876&w=1200&r=LYNXNPEE84146,https://in.reuters.com/article/fox-investment-caffeine/fox-leads-100-million-investment-in-social-broadcasting-platform-caffeine-idINKCN1LL1S8
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Fox leads $100 million investment in social broadcasting platform Caffeine,2018-09-05T13:21:09Z,Twenty First Century Fox said on Wednesday it led a $100 million funding round in gaming and entertainment broadcasting platform Caffeine.,https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300975627&w=1200&r=LYNXNPEE8414C,https://www.reuters.com/article/us-fox-investment-caffeine/fox-leads-100-million-investment-in-social-broadcasting-platform-caffeine-idUSKCN1LL1S2
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Czech PM lauds work of Libyan coast guard, urges closer cooperation",2018-09-05T13:20:55Z,"Czech Prime Minister Andrej Babis on Wednesday underscored his country's objections to distributing migrants through the European Union, and called for closer cooperation with Libya to combat human smuggling across the Mediterranean.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300975654&w=1200&r=LYNXNPEE8414A,https://www.reuters.com/article/us-germany-czech/czech-pm-lauds-work-of-libyan-coast-guard-urges-closer-cooperation-idUSKCN1LL1SA
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Amazon's Bezos gives $10 million to bipartisan veterans PAC: report,2018-09-05T13:18:43Z,"Amazon.com Inc founder and Chief Executive Jeff Bezos has entered the American political arena with a $10 million contribution to a nonpartisan super PAC dedicated to electing U.S. military veterans to Congress, the Wall Street Journal reported on Wednesday.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300970356&w=1200&r=LYNXNPEE8411E,https://www.reuters.com/article/us-usa-politics-bezos/amazons-bezos-gives-10-million-to-bipartisan-veterans-pac-report-idUSKCN1LL1PL
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Trump, without evidence, accuses social media firms of election meddling: report",2018-09-05T13:18:38Z,"U.S. President Donald Trump accused social media companies of interfering with the upcoming 2018 midterm election, without appearing to offer any evidence, telling the Daily Caller in an interview published on Wednesday that they are ""super liberal.""",https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300974810&w=1200&r=LYNXNPEE8411Q-OCATC,https://ca.reuters.com/article/technologyNews/idCAKCN1LL1QA-OCATC
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Trump, without evidence, accuses social media firms of election meddling: report",2018-09-05T13:18:38Z,"U.S. President Donald Trump accused social media companies of interfering with the upcoming 2018 midterm election, without appearing to offer any evidence, telling the Daily Caller in an interview published on Wednesday that they are ""super liberal.""",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300972218&w=1200&r=LYNXNPEE8411Q,https://www.reuters.com/article/us-usa-tech-companies-trump/trump-without-evidence-accuses-social-media-firms-of-election-meddling-report-idUSKCN1LL1QA
"{'name': 'Reuters', 'id': 'reuters'}",Martinne Geller,Focus: Unilever confronts the 'chairdrobe' as consumers rethink laundry,2018-09-05T13:18:02Z,"On any given day, the chair in Raven Rose's Ewing, New Jersey, bedroom might be draped with shirts, pants or pyjamas.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300975473&w=1200&r=LYNXNPEE8413J,https://in.reuters.com/article/unilever-laundry-chairdrobe/focus-unilever-confronts-the-chairdrobe-as-consumers-rethink-laundry-idINKCN1LL1RE
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Tullow Oil plans to drill first Guyana well in third quarter of 2019,2018-09-05T13:17:49Z,"Tullow Oil plans to drill its first well in the much-watched Guyana offshore basin in the third quarter of next year in its Orinduik licence bordering discoveries by Exxon, a spokesman said on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/tullow-guyana/tullow-oil-plans-to-drill-first-guyana-well-in-third-quarter-of-2019-idUSV9N1MO00P
"{'name': 'Reuters', 'id': 'reuters'}",Maria Carolina Marcello,Brazil delays vote on law seen as key for Eletrobras divestiture,2018-09-05T13:17:10Z,"Brazil's Senate will only vote on a law seen as important to making the privatization of a state energy distribution company viable after congressional elections in October, lawmakers said on Wednesday, which will delay the auction.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/eletrobras-privatization/brazil-delays-vote-on-law-seen-as-key-for-eletrobras-divestiture-idUSL2N1VR0J2
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,U.S. trade deficit rises to five-month high on declining exports,2018-09-05T13:15:05Z,"The U.S. trade deficit increased to a five-month high in July as exports of soybeans and civilian aircraft declined and imports hit a record high, suggesting that trade could be a drag on economic growth in the third quarter.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300973620&w=1200&r=LYNXNPEE8412S,https://in.reuters.com/article/usa-economy-tradefigures/u-s-trade-deficit-rises-to-five-month-high-on-declining-exports-idINKCN1LL1R8
"{'name': 'Reuters', 'id': 'reuters'}",Poppy McPherson,Rohingya protesters call for freedom for Reuters reporters in Myanmar,2018-09-05T13:14:59Z,"About 50 Rohingya Muslim refugees gathered in a muddy sports field in a camp in Bangladesh on Wednesday to protest against the conviction in Myanmar of two Reuters reporters, who were arrested while covering the plight of their community.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300973493&w=1200&r=LYNXNPEE8412R,https://af.reuters.com/article/worldNews/idAFKCN1LL1QI
