,source,author,title,publishedAt,description,urlToImage,url,sentiment_score
496,"{'name': 'Reuters', 'id': 'reuters'}",Joshua Franklin,Exclusive: Chinese e-commerce portal Yunji Weidian taps banks for U.S. IPO - source,2018-09-05 20:13:00,"Chinese e-commerce portal Yunji Weidian has hired investment banks for an initial public offering it plans to launch in the United States early next year, a source with direct knowledge of the matter said on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-yinji-weidian-ipo-exclusive/exclusive-chinese-e-commerce-portal-yunji-weidian-taps-banks-for-u-s-ipo-source-idUSKCN1LL2XR,2.0
497,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Trump says willing to shut down government over border security,2018-09-05 20:10:07,President Donald Trump said on Wednesday he would be willing to shut down the U.S. government over border security issues.,https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301096285&w=1200&r=LYNXNPEE841X3,https://www.reuters.com/article/us-usa-trump-shutdown-border/trump-says-willing-to-shut-down-government-over-border-security-idUSKCN1LL2Y2,0.0
498,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Salini, FCC and AECOM win $1.5 bln airport project in Peru",2018-09-05 20:08:49,"A consortium that includes Italian builder Salini Impregilo SpA, Spain's FCC Construccion and AECOM won a contract for expanding the airport in Lima, Peru, the airport's operator, Lima Airport Partners (LAP), said on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-peru-airport/salini-fcc-and-aecom-win-1-5-billion-airport-project-in-peru-idUSKCN1LL2YF,3.0
499,"{'name': 'Reuters', 'id': 'reuters'}",Joshua Franklin,Exclusive: Chinese e-commerce portal Yunji Weidian taps banks for U.S. IPO - source,2018-09-05 20:07:05,"Chinese e-commerce portal Yunji Weidian has hired investment banks for an initial public offering it plans to launch in the United States early next year, a source with direct knowledge of the matter said on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://in.reuters.com/article/us-yinji-weidian-ipo-exclusive/exclusive-chinese-e-commerce-portal-yunji-weidian-taps-banks-for-u-s-ipo-source-idINKCN1LL2XR,2.0
500,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Trump says Defense Secretary Mattis will remain in his job,2018-09-05 20:05:08,"U.S President Donald Trump said on Wednesday Defense Secretary James Mattis will remain in his job, a day after a report, denied by Mattis, that he had made disparaging remarks about the president.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301095594&w=1200&r=LYNXNPEE841WT,https://www.reuters.com/article/us-usa-trump-mattis/trump-says-defense-secretary-mattis-will-remain-in-his-job-idUSKCN1LL2X9,-4.0
501,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Deals of the day-Mergers and acquisitions,2018-09-05 20:00:22,"(Adds Investcorp, Great-West Lifeco, Dalian Wanda Group, Tronox, Schroders, Solaris Bus & Coach, Ophir Energy, BHP, Engie, PostFinance; updates Nevsun Resources)",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://uk.reuters.com/article/deals-day/deals-of-the-day-mergers-and-acquisitions-idUKL3N1VR3NY,3.0
502,"{'name': 'Reuters', 'id': 'reuters'}",Luciano Costa,Brazilian unit of AES may bid for Renova's wind farm: CEO,2018-09-05 19:59:53,"A Brazilian unit of AES Corp is considering a bid for a wind farm owned by Renova Energia SA, the chief executive officer for AES Tietê Energia SA said on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://uk.reuters.com/article/us-renova-energia-divestiture/brazilian-unit-of-aes-may-bid-for-renovas-wind-farm-ceo-idUKKCN1LL2VQ,0.0
503,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Trump says trade talks with China going well, not ready to make a deal",2018-09-05 19:59:40,"U.S. President Donald Trump said on Wednesday that the United States was doing well in trade talks with China, but that Washington was not willing to make a deal along the lines of what Beijing was seeking.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/usa-trade-china/trump-says-trade-talks-with-china-going-well-not-ready-to-make-a-deal-idUSW1N1UN02M,1.0
504,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Trump says trade talks with China going well, not ready to make a deal",2018-09-05 19:59:40,"U.S. President Donald Trump said on Wednesday that the United States was doing well in trade talks with China, but that Washington was not willing to make a deal along the lines of what Beijing was seeking.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301094577&w=1200&r=LYNXNPEE841WQ,https://uk.reuters.com/article/us-usa-trade-china/trump-says-trade-talks-with-china-going-well-not-ready-to-make-a-deal-idUKKCN1LL2X2,1.0
505,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Trump says trade talks with China going well, not ready to make a deal",2018-09-05 19:59:40,"U.S. President Donald Trump said on Wednesday that the United States was doing well in trade talks with China, but that Washington was not willing to make a deal along the lines of what Beijing was seeking.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301094577&w=1200&r=LYNXNPEE841WQ,https://www.reuters.com/article/us-usa-trade-china/trump-says-trade-talks-with-china-going-well-not-ready-to-make-a-deal-idUSKCN1LL2X2,1.0
506,"{'name': 'Reuters', 'id': 'reuters'}",Lisa Rapaport,Toxic metals tied to increased heart disease risk,2018-09-05 19:59:15,"(Reuters Health) - People with heavy exposure to arsenic, lead, cadmium or copper may be more likely to develop cardiovascular disease, a review of existing studies suggests.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://uk.reuters.com/article/us-health-pollution-metals-heart/toxic-metals-tied-to-increased-heart-disease-risk-idUKKCN1LL2WY,-1.0
507,"{'name': 'Reuters', 'id': 'reuters'}",Lisa Rapaport,Toxic metals tied to increased heart disease risk,2018-09-05 19:59:15,"(Reuters Health) - People with heavy exposure to arsenic, lead, cadmium or copper may be more likely to develop cardiovascular disease, a review of existing studies suggests.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-health-pollution-metals-heart/toxic-metals-tied-to-increased-heart-disease-risk-idUSKCN1LL2WY,-1.0
508,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Trump says outcome in Canada trade talks to be known within days,2018-09-05 19:58:14,"U.S. President Donald Trump told reporters that trade talks with Canada were coming along, with the result known in the next few days or possibly even on Wednesday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301093493&w=1200&r=LYNXNPEE841WJ,https://uk.reuters.com/article/us-trade-nafta-trump-canada/trump-says-outcome-in-canada-trade-talks-to-be-known-within-days-idUKKCN1LL2WU,0.0
509,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Trump says outcome in Canada trade talks to be known within days,2018-09-05 19:58:14,"U.S. President Donald Trump told reporters that trade talks with Canada were coming along, with the result known in the next few days or possibly even on Wednesday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301093493&w=1200&r=LYNXNPEE841WJ,https://www.reuters.com/article/us-trade-nafta-trump-canada/trump-says-outcome-in-canada-trade-talks-to-be-known-within-days-idUSKCN1LL2WU,0.0
510,"{'name': 'Reuters', 'id': 'reuters'}",James Oliphant,Obama to come off bench for Democrats in battle for Congress,2018-09-05 19:56:49,"Former U.S. President Barack Obama plans to come off the sidelines to campaign for Democratic candidates across the country this fall, injecting himself into a contentious election season in which control of Congress is at stake.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301091662&w=1200&r=LYNXNPEE841W7,https://www.reuters.com/article/us-usa-election-obama/obama-to-come-off-bench-for-democrats-in-battle-for-congress-idUSKCN1LL2WC,-2.0
511,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,U.S. money market assets increased in latest week: iMoneyNet,2018-09-05 19:56:06,"U.S. money market fund assets increased by $5.78 billion to $2.839 trillion in the week ended Sept 4, the Money Fund Report said on Wednesday.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301092485&w=1200&r=LYNXNPEE841WB,https://www.reuters.com/article/us-funds-imoneynet/u-s-money-market-assets-increased-in-latest-week-imoneynet-idUSKCN1LL2UM,3.0
512,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Iraqi protesters block gate to Umm Qasr port,2018-09-05 19:54:39,"Protesters blocked the entrance to Iraq's Umm Qasr commodities port on Wednesday to demand better services, said port employees and local government officials, raising the stakes in some of the worst unrest in southern cities in months.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-iraq-protests-port/iraqi-protesters-block-gate-to-umm-qasr-port-idUSKCN1LL2WK,-5.0
513,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Trump says outcome in Canada trade talks to be known within days,2018-09-05 19:53:37,"U.S. President Donald Trump told reporters that trade talks with Canada were coming along, with the result known in the next few days or possibly even on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/trade-nafta-trump-canada/trump-says-outcome-in-canada-trade-talks-to-be-known-within-days-idUSW1N1UN01D,0.0
514,"{'name': 'Reuters', 'id': 'reuters'}",Gina Chon,Breakingviews - Jack Dorsey tops Sheryl Sandberg as tech's DC rep,2018-09-05 19:50:09,(Reuters Breakingviews) - Jack Dorsey surprisingly topped Sheryl Sandberg as Big Tech's best Washington representative. Twitter's usually dry chief executive seemed more genuine than the polished Facebook No. 2 in his first congressional hearing.,https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301091135&w=1200&r=LYNXNPEE841W6,https://www.reuters.com/article/us-usa-tech-breakingviews/breakingviews-jack-dorsey-tops-sheryl-sandberg-as-techs-dc-rep-idUSKCN1LL2W6,5.0
515,"{'name': 'Reuters', 'id': 'reuters'}",Canice Leung,Social media executives testify before Congress,2018-09-05 19:50:02,"Twitter CEO Jack Dorsey testifies before a Senate Intelligence Committee hearing on foreign influence operations on social media platforms on Capitol Hill in Washington, September 5, 2018. REUTERS/Jos",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301093508&w=&fh=545&fw=810&ll=&pl=&sq=&r=2018-09-05T195002Z_9957_MRPRC175B286490_RTRMADP_0_USA-ELECTION-SECURITY,https://www.reuters.com/news/picture/social-media-executives-testify-before-c-idUSRTS206I1,0.0
516,"{'name': 'Reuters', 'id': 'reuters'}",Sinéad Carew,"Global Markets: Emerging market woes weigh on stocks, China deadline looms",2018-09-05 19:49:46,Emerging market stocks lead declines in indexes across the globe on Wednesday as investors looked to take risk off the table while a deadline in the U.S.-China trade conflict loomed and U.S.-Canada trade talks resumed.,https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301020840&w=1200&r=LYNXNPEE841GV,https://in.reuters.com/article/us-global-markets/global-stocks-sag-dollar-broadly-higher-with-trade-in-focus-idINKCN1LL01S,-5.0
517,"{'name': 'Reuters', 'id': 'reuters'}",April Joyner,"US STOCKS-Nasdaq falls as U.S. lawmakers grill Facebook, Twitter executives",2018-09-05 19:49:26,"The Nasdaq fell more than 1 percent on Wednesday, dented by technology stocks after Facebook Inc and Twitter Inc executives defended their companies before skeptical U.S. lawmakers.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/usa-stocks/us-stocks-nasdaq-falls-as-u-s-lawmakers-grill-facebook-twitter-executives-idUSL2N1VR1PQ,-2.0
518,"{'name': 'Reuters', 'id': 'reuters'}",Jonathan Schwarzberg,MOVES- Broadbent leaves Barclays,2018-09-05 19:49:08,"NEW YORK, Sept 5 (LPC) - Timothy Broadbent has left his position as head of US leveraged loan syndicate at Barclays, according to a source familiar with the situation.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/barclays-moves-broadbent/moves-broadbent-leaves-barclays-idUSL2N1VR1B3,0.0
519,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Iraqi protesters block gate to Umm Qasr port,2018-09-05 19:48:25,"Protesters blocked the entrance to Iraq's Umm Qasr commodities port on Wednesday to demand better services, said port employees and local government officials, raising the stakes in some of the worst unrest in southern cities in months.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/iraq-protests-port/iraqi-protesters-block-gate-to-umm-qasr-port-idUSB2N1U800Z,-5.0
520,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Israel closing embassy in Paraguay after it ordered return of mission to Tel Aviv - Reuters,2018-09-05 19:46:00,"Reuters Israel closing embassy in Paraguay after it ordered return of mission to Tel Aviv Reuters JERUSALEM (Reuters) - Israeli Prime Minister Benjamin Netanyahu ordered the closure of Israel's embassy in Paraguay on Wednesday, hours after the Latin American …",https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301089641&w=1200&r=LYNXNPEE841VG,https://uk.reuters.com/article/uk-paraguay-israel-netanyahu/israel-closing-embassy-in-paraguay-after-it-ordered-return-of-mission-to-tel-aviv-idUKKCN1LL2KK,0.0
521,"{'name': 'Reuters', 'id': 'reuters'}",Saqib Iqbal Ahmed,"Dollar weaker as soft-Brexit hopes boost pound, euro - Reuters",2018-09-05 19:44:36,"Reuters Dollar weaker as soft-Brexit hopes boost pound, euro Reuters NEW YORK (Reuters) - The dollar retreated modestly against a basket of major currencies on Wednesday as sterling and the euro rose following a Bloomberg report that the German and British go…",https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300827469&w=1200&r=LYNXNPEE8402F,https://in.reuters.com/article/us-global-forex/dollar-holds-onto-gains-as-trade-tensions-linger-idINKCN1LL03O,4.0
522,"{'name': 'Reuters', 'id': 'reuters'}",Thomas Escritt,Germany's Maas offers Turkey help with Syrian refugees - Reuters,2018-09-05 19:41:15,"Reuters Germany's Maas offers Turkey help with Syrian refugees Reuters ANKARA (Reuters) - Germany is prepared to offer humanitarian assistance to countries harboring Syrian refugees if it comes to an all-out government offensive in Idlib, Foreign Minister Hei…",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301060618&w=1200&r=LYNXNPEE841OV,https://uk.reuters.com/article/us-turkey-germany/german-minister-doesnt-expect-to-discuss-financial-aid-for-turkey-idUKKCN1LL17V,1.0
523,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Argentine economy minister says making progress in IMF talks,2018-09-05 19:40:18,"Argentina's economy minister on Wednesday said he has had productive talks with top International Monetary Fund officials over changes to the IMF's $50 billion aid package, but warned that progress on improving the country's economy is likely to be slow.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/argentina-economy-dujovne/argentine-economy-minister-says-making-progress-in-imf-talks-idUSN9N1D9071,4.0
524,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Brazilian unit of AES may bid for Renova's wind farm -CEO,2018-09-05 19:36:37,"A Brazilian unit of AES Corp is considering a bid for a wind farm owned by Renova Energia SA, the Chief Executive Officer for AES Tietê Energia SA said on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-renova-energia-divestiture/brazilian-unit-of-aes-may-bid-for-renovas-wind-farm-ceo-idUSKCN1LL2VQ,0.0
525,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Norway's Equinor to start drilling Brazil's Carcara field in 2018,2018-09-05 19:27:58,"Norway's Equinor ASA said on Wednesday it would begin drilling in Brazil's North Carcara oil field in the offshore Santos basin in 2018, after obtaining environmental permits.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/equinor-brazil/norways-equinor-to-start-drilling-brazils-carcara-field-in-2018-idUSL2N1VR1OK,0.0
526,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Trump says he did not discuss assassinating Syria's Assad,2018-09-05 19:26:35,"President Donald Trump on Wednesday said he did not discuss assassinating Syrian leader Bashar al-Assad, which journalist Bob Woodward has reported in his forthcoming book about Trump's administration, according to multiple media outlets.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301085406&w=1200&r=LYNXNPEE841UX,https://af.reuters.com/article/worldNews/idAFKCN1LL2V4,0.0
527,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,U.S. judge blocks Texas fetal tissue burial laws,2018-09-05 19:26:29,"A federal judge in Austin blocked Texas laws requiring the burial or cremation of aborted fetal tissue, saying in a decision on Wednesday the measures placed substantial and unconstitutional obstacles in the path of a woman's right to choose an abortion.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-texas-abortion/u-s-judge-blocks-texas-fetal-tissue-burial-laws-idUSKCN1LL2UY,-3.0
528,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Thousands in Yemen's Saada protest over air strikes that killed children,2018-09-05 19:21:17,"Thousands of Yemenis massed in the Houthi stronghold of Saada on Wednesday, calling for the prosecution of the Saudi-led coalition for an air attack last month that killed dozens of people, including 40 children traveling on a bus.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301083376&w=1200&r=LYNXNPEE841UO,https://www.reuters.com/article/us-yemen-security/thousands-in-yemens-saada-protest-over-air-strikes-that-killed-children-idUSKCN1LL2US,-5.0
